DATE,VEHICLE NO,CENTER NAME,INV NO,PARTY NAME,ITEM,BOX,NET,ICE/WATER,PAY WEIGHT,RATE,AMOUNT
2024-11-11,MH46CL8442,TALOJA,3681,SADGURU SEA FOODS,MIX FISH,210,9860,914,6622,18.21,136640
2025-12-05,MH47AS8678,ALIBAG,3682,MADAN SEA FOODS,NET MIX FISH,110,5685,451,3829,23.07,128997
2024-03-07,MH04FU2482,TALOJA,3683,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,5246,485,4265,1.81,9813
2024-03-02,MH46BU1946,KASARA,3684,NAGESHWAR FISHERIES,NET DISCO BANGD MIX,22,1444,53,1254,21.01,38779
2024-11-23,MH42BP8377,BIGVAN,3685,SADGURU SEA FOODS,SMALL CHILAPI,13,633,67,572,17.57,10171
2024-07-25,MH43CA6444,TALOJA,3686,NAGESHWAR FISHERIES,NET DISCO,66,3237,181,2735,20.96,77474
2025-03-24,MH46B2928,KASARA,3687,NAGESHWAR FISHERIES,MIX FISH,0,5948,273,6721,13.64,93634
2024-03-18,MH43BP4644,ALIBAG,3688,AYAZ SEA FOOD,MIX FISH,86,3999,338,4135,19.11,70425
2025-04-01,MH46B2928,VASHI,3689,SADGURU SEA FOODS,SMALL CHILAPI,17,690,78,604,17.17,10205
2025-08-01,MH47AS8678,UTTAN,3690,HEMANT KOLI,DOMA,3,260,15,223,20.34,4613
2025-01-04,MH43BP4464,COLABA,3691,DK KULAT,DOMA MIX FISH DAMAGE,26,1250,56,1060,23.67,25278
2025-11-04,MH46CL9310,UTTAN,3692,NAGESHWAR FISHERIES,TARLI MIX,15,596,39,669,18.08,7846
2025-05-25,MH46CL9310,TALOJA,3693,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,3413,309,2295,1.87,5211
2025-09-11,DD01G9748,ALIBAG,3694,SADGURU SEA FOODS,MANDELI,LOOSE,99,11,66,15.64,1123
2024-02-14,MH46BB9447,ALIBAG,3695,JANVI SEA FOODS,MIX FISH,82,3894,113,3118,18.26,66810
2025-12-01,MH46CL9310,UTTAN,3696,KETAN FISHERIES,DOMA TARLI,30,1239,51,1131,2.15,2418
2024-06-21,DD01G9748,TALOJA,3697,KETAN FISHERIES,NET DISCO,LOOSE,3240,220,3147,24.97,63660
2025-06-16,DD01G9748,TALOJA,3698,SADGURU SEA FOODS,TAINY MIX,8,480,47,398,17.42,7469
2025-10-12,MH46BB2928,BIGVAN,3699,SADGURU SEA FOODS,SMALL MIX FISH,46,2253,173,1917,14.68,31141
2025-06-06,MH01CV1431,TALOJA,3700,KETAN FISHERIES,CHILAPI,10,94,30,85,11.44,1024
2025-03-07,MH01CV1431,DHULAI,3701,KETAN FISHERIES,MANDELI MIX FISH,6,298,7,327,23.53,9341
2024-03-19,MH47AS8678,UTTAN,3702,HEMANT KOLI,DOMA,LOOSE,203,13,214,18.5,3409
2025-11-28,DD01G9519,TALOJA,3703,SADGURU SEA FOODS,TENGADA,5,209,28,185,20.32,3906
2025-01-03,MH48DC1805,UTTAN,3704,VARAD VINAYAK,MANDELI MIX,9,689,31,602,22.8,13496
2025-08-24,MH01DR4354,DHULAI,3705,MG SEA FOODS,MANDELI MIX FISH,6,341,6,356,24.92,7282
2024-05-14,MH46CL9310,TALOJA,3706,KETAN FISHERIES,PRAWN HEAD AND SHEL,LOOSE,3071,398,3775,2.1,5911
2024-12-13,MH46CL9310,TALOJA,3707,VARAD VINAYAK,BANGDA CHILAPI MIX,23,441,58,390,19.19,10163
2025-10-09,DD01G9748,KASARA,3708,SADGURU SEA FOODS,CHILAPI,11,454,36,442,12.44,3864
2025-10-27,MH43BP4644,KASARA,3709,DK KULAT,MIX FISH,26,1578,86,1470,20.49,35524
2025-01-15,MH43BP4464,COLABA,3710,RAMAKANT AKHADE,LEFTY,222,8549,795,7639,27.59,205918
2025-12-16,DD01G9519,ALIBAG,3711,SADGURU SEA FOODS,CHILAPI,28,1372,128,1287,19.13,25497
2024-04-18,MH48DC1805,ALIBAG,3712,JANVI SEA FOODS,DOMA MIX FISH DAMAGE,42,3387,280,2684,19.69,60700
2025-08-14,MH43CA6444,VASHI,3713,NAGESHWAR FISHERIES,PEDWA,12,569,53,680,2.14,1312
2025-03-23,MH46BB2928,ALIBAG,3714,DK KULAT,BOMBIL,37,2486,179,1836,13.07,22132
2025-03-17,MH17BD0661,VASAI,3715,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,123,2394,420,2705,2.19,5734
2025-11-16,MH46CL9310,VASHI,3716,VARAD VINAYAK,PRAWN HEAD AND SHEL,16,766,32,630,2.04,1016
2024-10-02,MH43BP4464,COLABA,3717,DK KULAT,NET DISCO,128,8362,411,8144,24.45,188185
2024-11-06,MH01CV8383,UTTAN,3718,VARAD VINAYAK,TENGADA,61,2632,212,1979,21.29,44687
2025-02-13,MH47AS8678,KASARA,3719,NAGESHWAR FISHERIES,NET MIX FISH,201,7656,399,8174,25.44,162727
2025-03-02,MH46CL9768,KASARA,3720,MG SEA FOODS,MIX FISH,181,8963,322,9219,14.15,113431
2024-04-21,MH43CA6444,KASARA,3721,NAGESHWAR FISHERIES,CHILAPI,8,403,21,366,1.86,992
2024-09-27,MH46BB9447,KASARA,3722,NAGESHWAR FISHERIES,MIX FISH,LOOSE,500,58,445,14.96,5885
2025-12-08,MH46BB9585,ALIBAG,3723,JANVI SEA FOODS,NET DISCO,68,4621,330,5167,26.25,87707
2025-04-17,MH05DK6520,DHULAI,3724,AYAZ SEA FOOD,CHILAPI MUNDI,252,10997,883,10314,24.29,312292
2024-07-08,MH43CA6444,KASARA,3725,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,8,480,23,484,2.13,947
2024-01-10,DD01G9519,TALOJA,3726,SADGURU SEA FOODS,RIBBAN,LOOSE,206,24,234,16.81,3522
2025-05-14,MH47AS9253,KASARA,3727,IMRAN SEA FOOD,NET MIX FISH,131,9408,590,6230,26.7,178460
2024-09-16,MH46CL9310,ALIBAG,3728,VARAD VINAYAK,DOMA,15,798,43,807,3.19,2122
2024-07-04,MH43CK6444,KASARA,3729,NAGESHWAR FISHERIES,HEKARU,8,619,29,407,2.05,1039
2025-02-08,MH46BB9585,TALOJA,3730,VARAD VINAYAK,CHILAPI,25,1259,56,957,13.64,17841
2024-01-15,MH47AS8678,DHULAI,3731,JAY BALA JI,VAKTI,2,121,8,106,21.4,2047
2024-03-04,MH43CA6444,KASARA,3732,NAGESHWAR FISHERIES,MANDELI MIX,3,198,9,240,21.47,4722
2025-03-05,MH43BP4644,TALOJA,3733,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,3012,340,2338,1.95,6540
2025-04-02,MH46BB2928,BIGVAN,3734,NAGESHWAR FISHERIES,TAINY MIX,13,659,87,544,17.12,12732
2024-05-09,MH01CV1053,BIGVAN,3735,SADGURU SEA FOODS,SMALL TENGADA,6,318,34,306,13.66,5642
2025-04-19,MH42BP8377,BIGVAN,3736,DK KULAT,NET DISCO BANGD MIX,212,10647,690,9742,23.79,291025
2025-03-06,MH04FU2882,TALOJA,3737,VARAD VINAYAK,CHILAPI,22,1855,93,1881,15.89,31615
2025-09-21,DD01G9748,ALIBAG,3738,SADGURU SEA FOODS,DOMA MIX FISH,77,3158,304,3113,19.91,52663
2025-12-18,MH46CL9310,TALOJA,3739,VARAD VINAYAK,MUNDI,LOOSE,366,40,266,8.1,2337
2025-06-09,DD01G9519,TALOJA,3740,DK KULAT,RIBBAN,LOOSE,263,25,240,17.68,3581
2024-05-14,MH46AF8868,BIGVAN,3741,SADGURU SEA FOODS,CHILAPI,3,145,24,127,15.1,1702
2024-10-17,MH46B2928,ALIBAG,3742,SANTOSH SEA FOODS,NET DISCO,94,5285,359,3824,23.82,114492
2025-08-03,MH46B2928,MADH,3743,SADGURU SEA FOODS,RIBBAN,4,281,20,199,19.49,4582
2024-10-08,MH46CL9310,UTTAN,3744,VARAD VINAYAK,TARLI MIX,LOOSE,642,40,499,18.37,9217
2025-10-27,MH43CM6444,KASARA,3745,NAGESHWAR FISHERIES,VAKTI,55,3277,186,2540,15.8,40928
2024-06-24,MH48DC1805,UTTAN,3746,KETAN FISHERIES,MIX FISH,61,4155,183,3683,24.27,80677
2024-02-01,MH46CL9310,BIGVAN,3747,JANVI SEA FOODS,PRAWN HEAD AND SHEL,0,3543,366,3251,2.08,6570
2024-10-20,MH46BB9585,UTTAN,3748,VARAD VINAYAK,MANDELI MIX FISH,13,568,44,454,17.19,7861
2024-01-22,MH47AS9253,COLABA,3749,RAMAKANT AKHADE,PRAWN HEAD AND SHEL,0,2607,236,1589,1.88,3807
2025-02-15,MH46BB2928,VASAI,3750,KETAN FISHERIES,TENGADA,6,209,26,206,12.01,3184
2024-06-24,MH42BP8377,TALOJA,3751,VARAD VINAYAK,PRAWN HEAD AND SHEL,LOOSE,4028,398,2993,2.13,5882
2024-07-12,MH43CM6444,KASARA,3752,NAGESHWAR FISHERIES,MIX FISH,0,6818,254,7322,14.1,104821
2025-06-05,MH43CA6444,KASARA,3753,MG SEA FOODS,MIX FISH,203,9419,467,9400,14.65,134496
2025-12-20,MH48AY5649,ALIBAG,3754,JANVI SEA FOODS,CHILAPI,71,4620,272,4541,16.98,79813
2025-01-26,DD01G9748,COLABA,3755,DATTA GHULE,TAINY MIX,9,385,50,357,15.98,6026
2024-05-09,MH46BB2928,BIGVAN,3756,SADGURU SEA FOODS,CHILAPI,163,7915,742,7794,13.01,94981
2025-12-15,MH48AY5649,VASAI,3757,JAI BALA JI,PRAWN HEAD AND SHEL,163,6745,1023,6137,2.17,10594
2025-04-03,MH48AG2108,ALIBAG,3758,SADGURU SEA FOODS,TAINY MIX,32,1275,128,1290,19.49,27529
2025-01-16,MH01EE9329,KASARA,3759,NAGESHWAR FISHERIES,SMALL TENGADA,8,425,66,338,14.11,5338
2024-12-13,MH04FU2482,TALOJA,3760,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,0,1843,319,1892,1.84,2809
2024-06-04,MH48AY5649,TALOJA,3761,SADGURU SEA FOODS,PRAWN HEAD AND SHEL,0,2682,375,2939,2.04,7088
2025-05-22,MH46BB9585,BIGVAN,3762,AYAZ SEA FOOD,MIX FISH,116,6471,553,4928,17.55,81253
2024-08-02,MH46CL9310,TALOJA,3763,VARAD VINAYAK,BANGDA,10,552,26,492,19.25,6835
2024-08-08,MH42BF8446,TALOJA,3764,VARAD VINAYAK,PRAWN HEAD AND SHEL,LOOSE,1195,64,993,2.15,1641
2025-06-07,MH43AS9253,TALOJA,3765,RAMAKANT AKHADE,PRAWN HEAD AND SHEL,0,7993,955,7343,2.11,13116
2024-11-27,DD01G9748,ALIBAG,3766,SADGURU SEA FOODS,MANDELI MIX FISH,2,91,9,64,16.07,1249
2024-02-05,MH46B2928,COLABA,3767,SADGURU SEA FOODS,TENGADA,42,2349,255,1711,13.19,22315
2025-10-03,MH43BP4644,DHULAI,3768,MADAN SEA FOODS,MIX FISH,78,4052,237,2846,20.19,72383
2024-10-15,MH47AS8678,VASHI,3769,HEMANT KOLI,MIX FISH,6,328,16,340,20.64,6884
2025-11-11,MH43CM6444,KASARA,3770,NAGESHWAR FISHERIES,MIX FISH,4,243,14,240,20.96,4749
2024-12-16,MH16B0576,UTTAN,3771,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,1407,139,1251,1.96,2602
2025-03-16,DD01G9748,ALIBAG,3772,HEMANT KOLI,NET BANGDI,11,373,51,374,15,6541
2025-08-04,MH48AY5649,ALIBAG,3773,AYAZ SEA FOOD,MIX FISH,45,3488,180,2819,19.36,52092
2025-05-01,MH47AS8678,VASAI,3774,SADGURU SEA FOODS,MUNDI,18,697,101,708,19.75,13909
2024-07-08,MH46CL9310,TALOJA,3775,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,3335,326,2739,1.9,4878
2025-08-13,MH46AF8868,VASHI,3776,VARAD VINAYAK,CHILAPI,23,2078,91,2238,14.65,29740
2024-06-01,MH46CL9310,DHULAI,3777,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,3729,401,3287,1.89,6981
2025-03-24,MH46BB9585,ALIBAG,3778,JANVI SEA FOODS,MANDELI TINY MIX,67,2440,290,2191,17.23,36498
2024-07-08,DD01G9519,TALOJA,3779,SADGURU SEA FOODS,MIX FISH,169,7595,1003,8625,20.3,162062
2025-07-01,MH43BP4644,KASARA,3780,KETAN FISHERIES,MIX FISH,69,3674,288,3335,20.88,81367
2024-10-21,MH46CL9310,TALOJA,3781,AYAZ SEA FOOD,PRAWN HEAD AND SHEL,0,3066,290,3115,1.98,6788
2024-08-21,DD01G9748,ALIBAG,3782,SADGURU SEA FOODS,CHILAPI MUNDI,26,1094,128,806,16.9,15474
2025-05-12,MH43CA6444,KASARA,3783,JAI BALA JI,NET MIX FISH,20,1115,72,961,17.44,15232
2025-02-03,MH01CV8383,BIGVAN,3784,SANTOSH SEA FOODS,CHILAPI,40,1570,222,1498,18.59,31665
2025-06-15,MH46B2928,KASARA,3785,SADGURU SEA FOODS,RIBBAN,5,286,23,233,20.14,3671
2024-06-03,MH46B2928,COLABA,3786,SADGURU SEA FOODS,MANDELI TINY MIX,172,10331,764,7818,17.17,135492
2024-12-17,MH48DC1805,KASARA,3787,VARAD VINAYAK,TARLI MIX,84,4521,373,5617,23.84,123679
2025-04-01,MH47AS9028,KASARA,3788,NAGESHWAR FISHERIES,MUNDI,10,573,36,576,7.26,3806
2024-05-19,MH01CV1053,TALOJA,3789,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,2267,285,1823,2.04,2994
2025-11-09,MH46CL9310,TALOJA,3790,IMRAN SEA FOOD,CHILAPI,16,338,38,376,8.19,2970
2025-12-15,MH43CK6444,KASARA,3791,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,11,574,33,550,1.94,840
2024-08-11,MH04FU2882,TALOJA,3792,MG SEA FOODS,PRAWN HEAD AND SHEL,0,9785,909,10014,1.94,18117
2025-07-23,MH46BB2928,BIGVAN,3793,SADGURU SEA FOODS,MIF FISH,166,8309,816,7096,15.24,80126
2024-10-24,MH01CV8383,TALOJA,3794,VARAD VINAYAK,BOMBIL,54,2863,166,2273,21.39,61009
2025-10-04,MH48DC1805,ALIBAG,3795,VARAD VINAYAK,MANDELI MIX,10,534,24,544,21.02,9928
2025-01-16,MH46CL9310,TALOJA,3796,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,1924,189,2131,2.09,3730
2025-01-02,MH46CL9310,TALOJA,3797,VARAD VINAYAK,PRAWN HEAD AND SHEL,26,1051,75,1107,1.84,2057
2024-05-21,MH01EE9329,KASARA,3798,SANTOSH SEA FOODS,PRAWN HEAD AND SHEL,LOOSE,1323,162,1028,1.96,2101
2025-08-24,MH04FU2482,TALOJA,3799,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,10809,962,7074,2.09,14462
2024-03-19,MH43CA6444,KASARA,3800,RAMAKANT AKHADE,MIX FISH,188,8122,305,7834,14.98,142743
2024-01-17,MH46CL9310,UTTAN,3801,IMRAN SEA FOOD,MANDELI MIX FISH,14,542,38,492,16.9,10590
2025-01-13,DD01G9519,TALOJA,3802,JAY BALA JI,MIX FISH,226,10520,1028,9271,17.95,154542
2024-07-27,MH43BP4464,KASARA,3803,NAGESHWAR FISHERIES,MANDELI MIX,3,218,11,189,20.01,4908
2025-10-22,MH47AS8678,UTTAN,3804,HEMANT KOLI,MIX FISH,6,371,21,298,22.21,6808
2025-05-05,MH43CA6444,KASARA,3805,DK KULAT,DOMA TARLI,50,3259,161,2924,13.53,35653
2025-04-12,MH46AF8868,DHULAI,3806,IMRAN SEA FOOD,MIX FISH,LOOSE,1573,104,1425,22.11,30121
2024-01-06,MH43CL9310,TALOJA,3807,MADAN SEA FOODS,NET DISCO BANGD MIX,0,485,49,468,1.87,821
2025-11-10,MH04FU2882,COLABA,3808,RAMAKANT AKHADE,NET FISH,61,3139,170,2513,22.86,57933
2024-07-20,MH04FU2882,DHULAI,3809,IMRAN SEA FOOD,MANDELI MIX FISH,31,1362,93,1398,21.43,32434
2024-08-03,MH48DC1805,BIGVAN,3810,NAGESHWAR FISHERIES,NET MIX FISH,215,11578,466,10391,26.77,266904
2024-09-25,MH04FU2482,TALOJA,3811,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,5453,388,3665,2.16,9660
2024-04-23,MH46B2928,MADH,3812,SADGURU SEA FOODS,NET DISCO BANGD MIX,160,9993,758,6895,17.01,169313
2025-01-22,MH46CL9310,TALOJA,3813,VARAD VINAYAK,CHILAPI,1,45,1,43,17.73,784
2025-01-07,MH46CL9310,BIGVAN,3814,SADGURU SEA FOODS,SMALL CHILAPI,15,585,64,550,17.55,9218
2024-06-11,MH47AS9253,BIGVAN,3815,RAMAKANT AKHADE,CHILAPI,37,2159,309,1453,18.4,30455
2025-04-15,MH43CK6444,ALIBAG,3816,JANVI SEA FOODS,TAINY MIX,89,6502,624,6083,18.46,92335
2024-02-11,MH43CA6444,UTTAN,3817,NAGESHWAR FISHERIES,MANDELI MUNDI MIX,6,375,14,348,21.32,7728
2024-01-01,MH16B0576,TALOJA,3818,AYAZ SEA FOOD,PRAWN HEAD AND SHEL,0,3839,338,2683,2.19,5605
2024-12-20,MH48DC1805,UTTAN,3819,KETAN FISHERIES,MANDELI MIX,12,512,29,650,21.91,9554
2024-10-08,MH46CL9310,TALOJA,3820,VARAD VINAYAK,BANGDA CHILAPI MIX,20,601,66,420,17.12,8319
2024-04-23,MH43CM6444,KASARA,3821,NAGESHWAR FISHERIES,NET FISH,134,5326,255,5364,27.45,127805
2024-10-16,MH46BB9585,ALIBAG,3822,JANVI SEA FOODS,MANDELI TINY MIX,66,3015,303,2058,16.24,44470
2024-02-11,MH46CL9310,TALOJA,3823,VARAD VINAYAK,CHILAPI,0,48,2,47,16.7,760
2024-05-24,MH46CL9310,ALIBAG,3824,SADGURU SEA FOODS,RIBBAN,5,207,25,255,16.68,4349
2025-07-23,MH04FU2882,ALIBAG,3825,JAY BALA JI,TAINY MIX,1,40,4,39,19.41,673
2024-06-03,MH43CM6444,KASARA,3826,NAGESHWAR FISHERIES,NET FISH,107,6641,322,6304,26.68,151276
2024-11-28,MH01DR4354,KASARA,3827,MADAN SEA FOODS,PEDWA,153,8963,715,6732,25.1,190355
2025-11-20,MH43BP4644,DHULAI,3828,KETAN FISHERIES,HEKARU,14,776,20,862,27.19,26472
2025-10-13,MH01DR4354,TALOJA,3829,VARAD VINAYAK,PRAWN HEAD AND SHEL,36,560,128,591,1.94,1223
2025-01-24,MH43CM6444,KASARA,3830,NAGESHWAR FISHERIES,MIX FISH,0,5599,270,6498,14.42,102353
2024-09-01,MH42BF8446,ALIBAG,3831,JANVI SEA FOODS,DOMA MIX FISH DAMAGE,108,5622,491,4070,25.97,91380
2024-02-22,MH46BB9585,ALIBAG,3832,JANVI SEA FOODS,NET HEKARU,215,12380,777,10979,26.13,216505
2025-03-20,MH43BP4644,KASARA,3833,DK KULAT,NET DISCO,18,1156,50,865,23.22,24160
2025-09-05,MH46CL9310,ALIBAG,3834,VARAD VINAYAK,BOMBIL MUNDI,19,740,37,733,2.94,2123
2025-04-13,MH17BD0661,ALIBAG,3835,VARAD VINAYAK,MANDELI MIX,0,1838,180,1295,2.03,3132
2025-08-21,MH46BB9585,ALIBAG,3836,JANVI SEA FOODS,MANDELI TINY MIX,54,2110,281,1839,18.57,44639
2025-09-15,MH46BB9585,ALIBAG,3837,SANTOSH SEA FOODS,NET FISH,193,8565,856,11270,23.76,239644
2024-12-26,DD01G9519,ALIBAG,3838,VARAD VINAYAK,DOMA MIX FISH DAMAGE,6,275,23,274,14.84,4278
2024-09-01,MH04FU2882,TALOJA,3839,VARAD VINAYAK,BOMBIL MUNDI,32,575,133,514,1.86,1192
2025-09-27,MH05DK6520,ALIBAG,3840,JANVI SEA FOODS,MANDELI TINY MIX,66,2108,272,1987,19.48,41417
2025-08-19,MH47AS8678,UTTAN,3841,HEMANT KOLI,DOMA,4,248,12,202,21.31,4888
2025-05-21,MH01EE9329,KASARA,3842,NAGESHWAR FISHERIES,NET MIX FISH,28,1415,96,1649,22.71,33177
2025-09-03,MH16B0576,MADH,3843,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,1605,176,1529,2.18,2875
2025-10-15,MH46BB9447,TALOJA,3844,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,3581,305,3228,1.98,5364
2025-02-06,MH46CL8442,KASARA,3845,MG SEA FOODS,DOMA,205,11644,299,10693,13.64,145762
2025-12-08,MH43CA6444,KASARA,3846,NAGESHWAR FISHERIES,MIX FISH,40,2615,152,2282,13.86,36204
2024-06-07,MH43CA6444,TALOJA,3847,RAMAKANT AKHADE,PRAWN HEAD AND SHEL,0,8011,732,6360,2.08,16335
2024-10-18,MH46CL9768,TALOJA,3848,VARAD VINAYAK,LEFTY,0,3913,321,3308,2.08,7198
2025-06-01,MH43CL9310,ALIBAG,3849,JAY BALA JI,MIX FISH,77,3737,275,4759,16.61,81952
2024-02-28,MH43CA6444,KASARA,3850,HEMANT KOLI,SMALL TENGADA,13,506,48,576,1.91,1275
2024-01-24,MH48DC1805,TALOJA,3851,VARAD VINAYAK,PRAWN HEAD AND SHEL,14,654,37,686,2.03,1384
2024-10-27,MH46B2928,MADH,3852,SADGURU SEA FOODS,TARLI,LOOSE,253,19,268,18.59,4814
2024-04-01,MH04FU2482,DHULAI,3853,MG SEA FOODS,TARLI MIX,LOOSE,1872,257,1757,1.93,2645
2024-11-20,MH46CL9310,TALOJA,3854,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,2454,173,2118,2.07,3370
2024-08-23,MH04FU2882,TALOJA,3855,DATTA GHULE,PRAWN HEAD AND SHEL,36,597,144,623,2.07,1110
2024-06-15,MH47AS8678,ALIBAG,3856,JANVI SEA FOODS,MIX FISH,49,2410,247,2468,27.46,54144
2025-10-22,MH46CL9310,VASAI,3857,VARAD VINAYAK,PRAWN HEAD AND SHEL,17,739,39,531,2.12,1069
2025-08-20,MH43BP4644,KASARA,3858,DK KULAT,NET DISCO,16,1153,46,1029,22.45,21065
2024-12-28,MH46BB9585,ALIBAG,3859,JANVI SEA FOODS,MIX FISH,167,9260,646,8729,17.82,137990
2025-04-09,MH43BP1008,TALOJA,3860,VARAD VINAYAK,BANGDA,14,448,29,545,17.86,8445
2024-01-03,MH43CL9310,TALOJA,3861,DK KULAT,PRAWN HEAD AND SHEL,0,3976,318,3161,2.09,5353
2025-03-24,MH04FU2482,UTTAN,3862,JANVI SEA FOODS,CHILAPI,54,2545,93,2520,23.23,79725
2024-09-28,MH16B0576,TALOJA,3863,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,1629,173,1126,2.11,2666
2025-12-26,MH43CL9310,TALOJA,3864,JANVI SEA FOODS,MANDELI MIX,62,1519,87,1255,2.19,2062
2024-02-15,MH05DK6520,TALOJA,3865,MADAN SEA FOODS,PRAWN HEAD AND SHEL,LOOSE,2246,289,1910,2.2,2863
2024-03-12,MH04FU2882,TALOJA,3866,VARAD VINAYAK,CHILAPI,21,2247,64,2067,16.98,30174
2025-01-16,MH04FU2482,TALOJA,3867,AYAZ SEA FOOD,PRAWN HEAD AND SHEL,0,8366,763,8185,1.86,16631
2024-10-19,MH01EE9329,DHULAI,3868,NAGESHWAR FISHERIES,MIX FISH,48,2318,230,2344,14.55,41498
2024-04-14,MH46BB9585,ALIBAG,3869,VARAD VINAYAK,NET BANGDI,27,1592,132,1779,26.74,40917
2024-12-22,MH16B0576,COLABA,3870,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,3195,352,3735,1.91,6069
2024-06-27,MH16B0576,TALOJA,3871,VARAD VINAYAK,CHILAPI,0,3250,364,3798,2.08,7130
2025-06-23,MH46BB9585,ALIBAG,3872,VARAD VINAYAK,NET DISCO,100,4738,395,4553,23.89,122524
2025-11-24,MH01EE9329,KASARA,3873,NAGESHWAR FISHERIES,MIX FISH,66,5165,296,3601,15.24,74488
2024-05-04,MH46BF8046,BIGVAN,3874,DK KULAT,NET DISCO,21,1078,53,1118,20.72,23385
2025-12-02,MH43CK6444,VASAI,3875,HEMANT KOLI,CHILAPI,20,1741,64,2242,15.52,24562
2025-02-14,MH42BP8377,BIGVAN,3876,SADGURU SEA FOODS,RIBBAN,15,605,83,597,17.16,9398
2024-11-18,MH46BB9585,MADH,3877,JANVI SEA FOODS,NET MIX FISH,38,2007,150,2072,27.59,52274
2025-07-27,MH43CA6444,VASHI,3878,NAGESHWAR FISHERIES,NET FISH,65,3867,216,2851,23.41,69869
2025-07-14,MH46CL8442,COLABA,3879,JANVI SEA FOODS,MIX FISH,152,8057,646,6685,18.24,129608
2024-06-18,MH48AY5649,DHULAI,3880,JAY BALA JI,MANDELI MIX FISH,237,10606,993,11820,23.91,241392
2025-04-06,MH46BM0698,COLABA,3881,DK KULAT,NET DISCO BANGD MIX,223,9595,593,10504,27.11,257132
2024-10-22,MH01CV1053,KASARA,3882,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,9,547,28,526,1.83,1132
2025-11-21,MH43CL9310,TALOJA,3883,VARAD VINAYAK,PRAWN HEAD AND SHEL,54,1363,103,1332,2.02,1925
2024-06-22,MH04FU2482,MADH,3884,VARAD VINAYAK,CHILAPI MUNDI,14,855,36,953,8.35,7719
2025-10-21,MH46CL9310,TALOJA,3885,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,3903,354,3879,1.84,6106
2025-03-05,MH46CL9310,TALOJA,3886,VARAD VINAYAK,NET DISCO,14,329,43,270,7.75,2992
2024-10-22,MH47AS8678,UTTAN,3887,HEMANT KOLI,MANDELI MUNDI MIX,2,113,6,123,19.12,2273
2024-12-10,MH43CK6444,ALIBAG,3888,DK KULAT,MUNDI,15,827,45,868,22.37,16056
2024-10-22,MH01EE9329,BIGVAN,3889,NAGESHWAR FISHERIES,SMALL MIX FISH,32,1341,103,1485,1.87,3269
2024-11-17,MH16B0576,KASARA,3890,VARAD VINAYAK,PRAWN HEAD AND SHEL,37,1534,357,973,2.04,2232
2024-07-13,MH46CL9310,UTTAN,3891,VARAD VINAYAK,MANDELI MIX FISH,61,2519,171,2301,21.58,46354
2025-07-04,MH43CA6444,KASARA,3892,NAGESHWAR FISHERIES,SMALL MIX FISH,11,529,22,515,1.81,942
2025-03-13,MH05DK6520,UTTAN,3893,DATTA GHULE,LEFTY,3,229,22,187,16.71,3453
2025-10-08,MH47AS9253,ALIBAG,3894,JANVI SEA FOODS,TARLI MIX,LOOSE,6069,477,4489,18.76,110491
2024-07-10,MH01CV1431,TALOJA,3895,VARAD VINAYAK,MIX FISH,0,47,1,47,18.65,644
2024-08-07,MH46BB9585,MADH,3896,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,7314,721,8406,2.18,16085
2024-09-23,MH46BB9585,ALIBAG,3897,JANVI SEA FOODS,NET MIX FISH,37,2484,183,2327,18.8,40723
2025-07-14,MH46CL9310,KASARA,3898,JAY BALA JI,PRAWN HEAD AND SHEL,11,407,28,517,1.81,839
2024-03-09,MH46BM0698,BIGVAN,3899,SADGURU SEA FOODS,TENGADA,21,1001,96,965,11.64,10881
2025-12-13,MH47AS8678,UTTAN,3900,HEMANT KOLI,CHILAPI,25,1333,94,1499,19.6,27144
2025-09-24,MH46BB2928,BIGVAN,3901,SADGURU SEA FOODS,TENGADA,LOOSE,8827,1682,7690,12.65,85503
2025-02-06,MH01EE9329,KASARA,3902,NAGESHWAR FISHERIES,MUNDI,10,556,40,534,8.39,4291
2025-11-01,MH47AS9028,KASARA,3903,SANTOSH SEA FOODS,MANDELI MIX,41,2876,307,1892,16.5,28131
2025-09-28,MH43CA6444,KASARA,3904,NAGESHWAR FISHERIES,NET MIX FISH,36,1295,110,1288,23.6,32218
